
15-11-2014 15:09,28.70 c,94631,572.674627805,None,Medium
15-11-2014 15:09,28.70 c,94624,572.410652908,43.0,Medium
15-11-2014 15:09,28.70 c,94639,572.674627805,None,Medium
15-11-2014 15:09,28.70 c,94627,572.674627805,None,Medium
15-11-2014 15:10,28.80 c,94637.00 hPa,572.59 m,43.0,Medium
15-11-2014 15:10,28.80 c,94626.00 hPa,572.23 m,44.0,Medium
15-11-2014 15:10,28.80 c,94631.00 hPa,572.59 m,None,Medium
15-11-2014 15:10,28.80 c,94629.00 hPa,573.03 m,43.0,Medium
15-11-2014 15:10,28.80 c,94629.00 hPa,573.03 m,None,Medium
15-11-2014 15:10,28.80 c,94638.00 hPa,572.85 m,43.0,Medium
15-11-2014 15:11,28.80 c,94631.00 hPa,572.76 m,43.0,Medium
15-11-2014 15:11,28.80 c,94628.00 hPa,573.11 m,43.0,Medium
15-11-2014 15:11,28.80 c,94632.00 hPa,572.41 m,43.0,Medium
15-11-2014 15:11,28.80 c,94632.00 hPa,572.76 m,43.0,Medium
15-11-2014 15:11,28.80 c,94636.00 hPa,573.29 m,None,Medium
15-11-2014 15:11,28.80 c,94635.00 hPa,572.41 m,43.0,Medium
15-11-2014 15:11,28.80 c,94635.00 hPa,572.76 m,None,Medium
15-11-2014 15:11,28.80 c,94628.00 hPa,572.23 m,43.0,Medium
15-11-2014 15:11,28.80 c,94630.00 hPa,572.76 m,43.0,Medium
15-11-2014 15:11,28.80 c,94638.00 hPa,572.76 m,43.0,Medium
15-11-2014 15:11,28.80 c,94632.00 hPa,572.50 m,43.0,Medium
15-11-2014 15:11,28.80 c,94639.00 hPa,573.03 m,None,Medium
15-11-2014 15:11,28.80 c,94629.00 hPa,573.29 m,None,Medium
15-11-2014 15:11,28.80 c,94635.00 hPa,572.59 m,43.0,Medium
15-11-2014 15:12,28.80 c,94628.00 hPa,573.11 m,None,Medium
15-11-2014 15:13,28.80 c,94635.00 hPa,572.50 m,None,Medium
15-11-2014 15:13,28.80 c,94632.00 hPa,572.50 m,None,Medium
15-11-2014 15:13,28.80 c,94630.00 hPa,572.32 m,43.0,Medium
15-11-2014 15:13,28.80 c,94627.00 hPa,573.47 m,43.0,Medium
15-11-2014 15:13,28.80 c,94627.00 hPa,572.94 m,43.0,Medium
15-11-2014 15:13,28.80 c,94636.00 hPa,572.76 m,None,Medium
15-11-2014 15:13,28.80 c,94636.00 hPa,573.20 m,43.0,Medium
15-11-2014 15:13,28.90 c,94634.00 hPa,572.06 m,43.0,Medium
15-11-2014 15:13,28.90 c,94633.00 hPa,573.11 m,43.0,Medium
15-11-2014 15:13,28.90 c,94624.00 hPa,572.94 m,43.0,Medium
15-11-2014 15:13,28.90 c,94634.00 hPa,573.11 m,None,Medium
15-11-2014 15:13,28.90 c,94636.00 hPa,573.11 m,43.0,Medium
15-11-2014 15:13,28.90 c,94630.00 hPa,573.47 m,None,Medium
15-11-2014 15:13,28.90 c,94628.00 hPa,572.67 m,None,Medium
15-11-2014 15:13,28.90 c,94627.00 hPa,573.20 m,43.0,Medium
15-11-2014 15:13,28.90 c,94624.00 hPa,572.76 m,43.0,Medium
15-11-2014 15:13,28.90 c,94638.00 hPa,572.59 m,43.0,Medium
15-11-2014 15:13,28.90 c,94631.00 hPa,572.50 m,None,Medium
15-11-2014 15:14,28.90 c,94628.00 hPa,572.76 m,43.0,Medium
15-11-2014 15:14,28.90 c,94631.00 hPa,572.76 m,43.0,Medium
15-11-2014 15:14,28.90 c,94628.00 hPa,573.38 m,43.0,Medium
15-11-2014 15:14,29.00 c,94636.00 hPa,572.59 m,None,Medium
15-11-2014 15:14,29.00 c,94630.00 hPa,573.20 m,None,Medium
15-11-2014 15:14,29.00 c,94629.00 hPa,573.11 m,None,Medium
15-11-2014 15:14,29.00 c,94627.00 hPa,572.41 m,43.0,Medium
15-11-2014 15:14,29.00 c,94625.00 hPa,573.20 m,None,Medium
15-11-2014 15:14,29.00 c,94630.00 hPa,573.47 m,None,Medium
15-11-2014 15:14,29.00 c,94634.00 hPa,572.59 m,43.0,Medium
15-11-2014 15:14,29.00 c,94634.00 hPa,573.47 m,None,Medium
15-11-2014 15:14,29.00 c,94627.00 hPa,572.15 m,None,Medium
15-11-2014 15:14,29.00 c,94632.00 hPa,573.03 m,None,Medium
15-11-2014 15:14,29.00 c,94631.00 hPa,573.20 m,43.0,Medium
15-11-2014 15:14,28.90 c,94637.00 hPa,572.15 m,43.0,Medium
15-11-2014 15:14,29.00 c,94639.00 hPa,572.06 m,43.0,Medium
15-11-2014 15:14,29.00 c,94636.00 hPa,573.03 m,None,Medium
15-11-2014 15:15,29.00 c,94626.00 hPa,572.67 m,43.0,Medium
15-11-2014 15:15,29.00 c,94634.00 hPa,572.76 m,None,Medium
15-11-2014 15:15,29.00 c,94629.00 hPa,572.94 m,43.0,Medium
15-11-2014 15:15,29.00 c,94633.00 hPa,572.59 m,43.0,Medium
15-11-2014 15:15,29.00 c,94627.00 hPa,573.38 m,43.0,Medium
15-11-2014 15:15,29.00 c,94626.00 hPa,573.11 m,44.0,Medium
15-11-2014 15:15,29.00 c,94633.00 hPa,573.38 m,None,Medium
15-11-2014 15:15,29.00 c,94634.00 hPa,573.11 m,43.0,Medium
15-11-2014 15:15,29.00 c,94630.00 hPa,572.94 m,43.0,Medium
15-11-2014 15:15,29.00 c,94634.00 hPa,573.11 m,44.0,Medium
15-11-2014 15:15,29.00 c,94634.00 hPa,573.11 m,44.0,Medium
15-11-2014 15:15,29.00 c,94634.00 hPa,572.59 m,None,Medium
15-11-2014 15:15,29.00 c,94631.00 hPa,573.55 m,None,Medium
15-11-2014 15:15,29.00 c,94631.00 hPa,572.41 m,43.0,Medium
15-11-2014 15:15,29.00 c,94627.00 hPa,573.20 m,44.0,Medium
15-11-2014 15:15,29.00 c,94631.00 hPa,572.94 m,44.0,Medium
15-11-2014 15:15,29.00 c,94627.00 hPa,572.85 m,None,Medium
